,file,speaker,sex,age,nationality,level,code,type,ref,ans,rec,count,C,S,I,D,error,per
3379,0333284,1423,F,99,Chinese,A,RS030,S,웬일로 여기까지 직접 오셨어요,OE N I L L O iEO G I GG A J I J I k JJ EO p O S iEO SS EO iO,OE N I L L O iEO G I GG A J I J I k JJ EO O S iEO SS EO iO,"Counter({'C': 24, 'D': 1})",24,0,0,1,deletion of < p >,0.029411764705882353
3380,0333362,1423,F,99,Chinese,A,RS042,S,이 업무에 적합한 사람이 있으면 언제든지 말씀해 주세요,I EO M M OE J EO Kh A Ph A N S A R A M I I SS EU M iEO N EO N J E D EU N J I M A L SS EU M H E J U S E iO,I EO M M OE Kh EO Kh A Ph A N S A R A M I I SS EU M iEO N EO N J E D EU N J I M A L SS EU M H E J U S E iO,"Counter({'C': 45, 'S': 1})",45,1,0,0,substitution of < J > to < Kh >,0.012244897959183673
3381,0333425,1423,F,99,Chinese,A,RS049,S,갈등 해결을 위해 어떤 노력을 하실 예정이십니까,G A L D EU NG H E G iEO R EU L UI E EO DD EO N N O R iEO G EU L H A S I N iE J EO NG I S I M N I GG A,G A L D EU NG H E G iEO R EU L UI E EO DD EO N N O R iEO EU G EU L H A S I N iE J EO NG I S I M N I GG A,"Counter({'C': 43, 'I': 1})",43,0,1,0,insertion of < EU >,0.02109704641350211
3382,0333482,1423,F,99,Chinese,A,RS057,S,잘 하는 짓이다,J A L A N EU N J I S I D A,J A L A N I N J I S I D A,"Counter({'C': 12, 'S': 1})",12,1,0,0,substitution of < EU > to < I >,0.045454545454545456
3383,0332889,1423,F,99,Chinese,A,RW001,W,사과,S A G oA,A N I S A,"Counter({'S': 4, 'I': 1})",0,4,1,0,"insertion of < A >, substitution of < S > to < N >, substitution of < A > to < I >, substitution of < G > to < S >, substitution of < oA > to < A >",0.42857142857142855
3384,0333232,1423,F,99,Chinese,A,RW145,W,인류,I N N iU,I N N EU,"Counter({'C': 3, 'S': 1})",3,1,0,0,substitution of < iU > to < EU >,0.047619047619047616
3385,0504575,1429,F,95,Chinese,A,RP003,P,의사소통 과정 중에서 말하기와 쓰기 같은 표현 기능이 더 중요할까 듣기와 읽기 같은 기능이 더 중요할까 나는 이해 영역이 더 중요하고 특히 듣기가 기본이라고 생각한다 다른 이의 말을 듣고 그 말을 이해해야 의사소통을 계속할 수 있기 때문이다 따라서 진정한 의사소통은 듣기에서부터 시작한다고 주장하고 싶다,euI S A S O Th O NG G oA J EO NG J U NG E S EO M A R H A G I oA SS EU G I G A Th EU N Ph iO iEO N G I N EU NG I D EO J U NG iO A L GG A D EU t GG I oA I k GG I G A Th EU N G I N EU NG I D EO J U NG iO A L GG A N A N EU N I E iEO NG iEO G I D EO J U NG iO A G O Th EU Kh I D EU t GG I G A G I B O N I R A G O S E NG G A Kh A N D A D A R EU N I euI M A R EU L D EU t GG O G EU M A R EU L I E E iA euI S A S O Th O NG EU L G iE S O Kh A L S U I t GG I D E M U N I D A D A R A S EO J I N J EO NG H A N euI S A S O Th O NG EU N D EU t GG I E S EO B U Th EO S I J A Kh A N D A G O J U J A NG H A G O S I p DD A,euI S A S O Th O NG G oA J EO NG J U NG E S EO M A R A G I oA SS EU G I G A Th EU N Ph iO iEO NG G I N EU NG I D EO J U NG iO A L GG A D EU G I oA I G I G A Th EU N G I N EU NG I D EO J U NG iO A L GG A A N EU N I E EO NG N iEO NG I D EO J U NG iO A G O Th EU Kh I D EU GG I A G I B U I R A G O S E NG G A Kh A D A D A R EU N E M A R EU L D EU L G O G EU M A R EU L I E E iA euI S A S O Th O NG EU L iE S O Kh A L S U I t GG I D E M U N I D A D A R A S EO J I N J EO NG H A N euI S A S O Th O NG EU N D EU GG I E S EO B U Th EO S I J A Kh A D A G O J U J A NG H A G O S I p DD A,"Counter({'C': 239, 'D': 12, 'S': 9, 'I': 1})",239,9,1,12,"deletion of < H >, substitution of < N > to < NG >, deletion of < t >, substitution of < GG > to < G >, deletion of < k >, substitution of < GG > to < G >, deletion of < N >, substitution of < iEO > to < EO >, insertion of < N >, substitution of < G > to < NG >, deletion of < t >, deletion of < G >, deletion of < O >, substitution of < N > to < U >, deletion of < N >, deletion of < I >, substitution of < euI > to < E >, substitution of < t > to < L >, substitution of < GG > to < G >, deletion of < G >, deletion of < t >, deletion of < N >",0.05100574712643678
3386,0504587,1429,F,95,Chinese,A,RP004,P,나는 아름다운 색을 사랑한다 예전 우리 유치원 선생님이 주신 색종이 같은 빨간색 보라색 자주색 녹색 이런 색깔을 나는 좋아한다 나는 우리나라 가을 하늘을 사랑한다 나는 오래된 가구의 색을 좋아한다 늙어가는 학자의 희끗희끗한 머리카락을 좋아한다 나는 이른 아침의 새 소리를 좋아하며 봄 시냇물 흐르는 소리를 즐긴다 갈대에 부는 바람 소리를 좋아하며 바다의 파도 소리를 들으면 아직도 가슴이 뛴다,N A N EU N A R EU M D A U N S E G EU L S A R A NG H A N D A iE J EO N U R I iU CHh I uEO N S EO N S E NG N I M I J U S I N S E k JJ O NG I G A Th EU N BB A L G A N S E k B O R A S E k J A J U S E k N O k SS E k I R EO N S E k GG A R EU L N A N EU N J O A A N D A N A N EU N U R I N A R A G A EU L H A N EU R EU L S A R A NG H A N D A N A N EU N O R E D OE N G A G U euI S E G EU L J O A A N D A N EU L G EO G A N EU N H A k JJ A euI H euI GG EU Th euI GG EU Th A N M EO R I Kh A R A G EU R J O A A N D A N A N EU N I R EU N A CHh I M euI S E S O R I R EU L J O A A M iEO B O M S I N E N M U L H EU R EU N EU N S O R I R EU L J EU L G I N D A G A L D E E B U N EU N B A R A M S O R I R EU L J O A A M iEO B A D A euI Ph A D O S O R I R EU L D EU R EU M iEO N A J I k DD O G A S EU M I DD UI N D A,N A N EU N A R EU M D A U N S E G EU L S A R A NG H A N D A iE J EO N U R I iU J I uEO N S EO N S E NG N I M I J U S I N S E k J EO NG I G Th EU N BB A L G A N S E k B O R A S E k J A J U S k D O k SS E I R EO N S E k GG A R EU L A N EU L J O A A N D A N EU N U R I N A R A G A EU L H A N R EU L S A R A NG H A N D A EU N R E D OE N G A G G G euI S E G EU L J O A A N D A N EU L R EO G A N EU N H A k JJ A euI H G I G EU Th A N M EO R G A R A G EU L J O A A N D A N N EU N I R EU A CHh I M E S E S U R I R EU L J O A A M iEO B O NG S I E M U L H EU R EU N EU N S EO R I R EU L J I L G I N D A G A L D E B O N EU N B A R A N S O R I R EU L J O A A M iEO B A D A euI Ph A R S EO R I R EU L D EU R EU M iEO N A J k DD O G SS EU I D I D A,"Counter({'C': 308, 'D': 25, 'S': 24, 'I': 1})",308,24,1,25,"substitution of < CHh > to < J >, substitution of < JJ > to < J >, substitution of < O > to < EO >, deletion of < A >, deletion of < E >, substitution of < N > to < D >, deletion of < k >, deletion of < N >, substitution of < N > to < L >, deletion of < A >, deletion of < N >, deletion of < EU >, deletion of < A >, deletion of < N >, deletion of < N >, deletion of < O >, insertion of < G >, substitution of < U > to < G >, substitution of < G > to < R >, deletion of < euI >, deletion of < GG >, deletion of < EU >, substitution of < Th > to < G >, substitution of < euI > to < I >, substitution of < GG > to < G >, deletion of < I >, substitution of < Kh > to < G >, substitution of < R > to < L >, deletion of < A >, deletion of < N >, substitution of < euI > to < E >, substitution of < O > to < U >, substitution of < M > to < NG >, deletion of < N >, deletion of < N >, substitution of < O > to < EO >, substitution of < EU > to < I >, deletion of < E >, substitution of < U > to < O >, substitution of < M > to < N >, deletion of < D >, substitution of < O > to < R >, substitution of < O > to < EO >, deletion of < I >, deletion of < A >, substitution of < S > to < SS >, deletion of < M >, deletion of < DD >, substitution of < UI > to < D >, substitution of < N > to < I >",0.08577517314864144
3387,0504462,1429,F,95,Chinese,A,RS039,S,사람이 이렇게 많을 줄 몰랐는데 정말 대단하네요,S A R A M I I R EO Kh E M A N EU L J U L M O L L A N N EU N D E J EO NG M A L D E D A N A N E iO,S A R A M I I R EO Kh E M A N EU L J U L M O L M O L L A N N EU N D E J EO NG M A L D E D A N A N E iO,"Counter({'C': 45, 'I': 3})",45,0,3,0,"insertion of < L >, insertion of < M >, insertion of < O >",0.048582995951417005
3388,0504547,1429,F,95,Chinese,A,RS069,S,당장 이 방에서 나가,D A NG J A NG I B A NG E S EO N A G A,D A NG J A NG I B A NG I B A NG E S EO N A G A,"Counter({'C': 17, 'I': 4})",17,0,4,0,"insertion of < A >, insertion of < NG >, insertion of < I >, insertion of < B >",0.15454545454545454
3389,0504137,1429,F,95,Chinese,A,RW006,W,싸다,SS A D A,A D A,"Counter({'C': 3, 'D': 1})",3,0,0,1,deletion of < SS >,0.3181818181818182
3390,0478818,1433,F,96,Chinese,A,RP003,P,의사소통 과정 중에서 말하기와 쓰기 같은 표현 기능이 더 중요할까 듣기와 읽기 같은 기능이 더 중요할까 나는 이해 영역이 더 중요하고 특히 듣기가 기본이라고 생각한다 다른 이의 말을 듣고 그 말을 이해해야 의사소통을 계속할 수 있기 때문이다 따라서 진정한 의사소통은 듣기에서부터 시작한다고 주장하고 싶다,euI S A S O Th O NG G oA J EO NG J U NG E S EO M A R H A G I oA SS EU G I G A Th EU N Ph iO iEO N G I N EU NG I D EO J U NG iO A L GG A D EU t GG I oA I k GG I G A Th EU N G I N EU NG I D EO J U NG iO A L GG A N A N EU N I E iEO NG iEO G I D EO J U NG iO A G O Th EU Kh I D EU t GG I G A G I B O N I R A G O S E NG G A Kh A N D A D A R EU N I euI M A R EU L D EU t GG O G EU M A R EU L I E E iA euI S A S O Th O NG EU L G iE S O Kh A L S U I t GG I D E M U N I D A D A R A S EO J I N J EO NG H A N euI S A S O Th O NG EU N D EU t GG I E S EO B U Th EO S I J A Kh A N D A G O J U J A NG H A G O S I p DD A,euI S A S O Th O NG G oA J EO NG J U NG E S EO M A R H A G I oA SS EU G E G A Th EU N Ph iEO A N G I N U NG I D EO J U NG iO A L GG A D EU t GG I oA I G I G A Th EU N G I N U NG I D EO J U NG iO A L GG A N A N EU N I E iEO NG N iEO G I D EO J U NG iO A D A G O Th EU Kh I D EU t GG I G A G I B U N I R A G O S E NG G A Kh A N D A D A R EU N I euI NG M oA R EU L D EU t GG O G EU M A R EU L I E E iA euI S A S O Th O NG I L J E S O Kh A L S U I t GG I D E M U N I D A D A R A S EO J I N J A NG M A N euI S A S O Th O NG EU L D EU t GG I E S EO B U Th EO S I J A Kh A D A G O J U J A A G O S I p DD A,"Counter({'C': 242, 'S': 14, 'D': 4, 'I': 4})",242,14,4,4,"substitution of < I > to < E >, substitution of < iO > to < iEO >, substitution of < iEO > to < A >, substitution of < EU > to < U >, deletion of < k >, substitution of < GG > to < G >, substitution of < EU > to < U >, insertion of < N >, insertion of < A >, insertion of < D >, substitution of < O > to < U >, insertion of < NG >, substitution of < A > to < oA >, substitution of < EU > to < I >, substitution of < G > to < J >, substitution of < iE > to < E >, substitution of < EO > to < A >, substitution of < H > to < M >, substitution of < N > to < L >, deletion of < N >, deletion of < NG >, deletion of < H >",0.0453257790368272
3391,0478845,1433,F,96,Chinese,A,RP004,P,나는 아름다운 색을 사랑한다 예전 우리 유치원 선생님이 주신 색종이 같은 빨간색 보라색 자주색 녹색 이런 색깔을 나는 좋아한다 나는 우리나라 가을 하늘을 사랑한다 나는 오래된 가구의 색을 좋아한다 늙어가는 학자의 희끗희끗한 머리카락을 좋아한다 나는 이른 아침의 새 소리를 좋아하며 봄 시냇물 흐르는 소리를 즐긴다 갈대에 부는 바람 소리를 좋아하며 바다의 파도 소리를 들으면 아직도 가슴이 뛴다,N A N EU N A R EU M D A U N S E G EU L S A R A NG H A N D A iE J EO N U R I iU CHh I uEO N S EO N S E NG N I M I J U S I N S E k JJ O NG I G A Th EU N BB A L G A N S E k B O R A S E k J A J U S E k N O k SS E k I R EO N S E k GG A R EU L N A N EU N J O A A N D A N A N EU N U R I N A R A G A EU L H A N EU R EU L S A R A NG H A N D A N A N EU N O R E D OE N G A G U euI S E G EU L J O A A N D A N EU L G EO G A N EU N H A k JJ A euI H euI GG EU Th euI GG EU Th A N M EO R I Kh A R A G EU R J O A A N D A N A N EU N I R EU N A CHh I M euI S E S O R I R EU L J O A A M iEO B O M S I N E N M U L H EU R EU N EU N S O R I R EU L J EU L G I N D A G A L D E E B U N EU N B A R A M S O R I R EU L J O A A M iEO B A D A euI Ph A D O S O R I R EU L D EU R EU M iEO N A J I k DD O G A S EU M I DD UI N D A,N A N EU N A R EU M D A U N S E G EU L J O A A N D A iE J EO N U R I iU CHh I uEO N S EO N S E NG N I M I J U S I N S E k JJ EO NG I L G A Th EU N BB A L G A N S E k B O R A S E k A J U S N O NG SS E k I R EO N S E k GG A R EU L EU N J O A N D A N A N EU N U R I N A R A G A EU L A N R EU L S A R A NG H A N D A N EU N O R E D OE N G I G euI S E G EU L J O A N D A N EU G G A N EU N H JJ A euI EU I G EU Kh GG EU Th A N M O R I G A R A G EU L J O A N D A N EU N I R EU N A CHh I M E S E S EO R I R EU L J O A A M iEO J EO NG S I N euI M U L H EU R EU R EU N EU N S O R I R EU L J EU L G I N D A G A L D E B O N EU N B A R A N S EO R I R EU L J O A M iEO B oA D A euI Ph A R O S O R I R EU L D EU R EU M iEO N A I k DD EO G I D EU N D,"Counter({'C': 298, 'D': 33, 'S': 26, 'I': 3})",298,26,3,33,"deletion of < S >, substitution of < A > to < J >, substitution of < R > to < O >, deletion of < NG >, deletion of < H >, substitution of < O > to < EO >, insertion of < L >, deletion of < J >, deletion of < E >, deletion of < k >, substitution of < k > to < NG >, deletion of < N >, deletion of < A >, deletion of < N >, deletion of < A >, deletion of < H >, deletion of < EU >, deletion of < A >, deletion of < N >, substitution of < A > to < I >, deletion of < U >, deletion of < A >, deletion of < L >, deletion of < EO >, deletion of < A >, deletion of < k >, substitution of < H > to < EU >, substitution of < euI > to < I >, substitution of < GG > to < G >, deletion of < Th >, substitution of < euI > to < Kh >, substitution of < EO > to < O >, substitution of < Kh > to < G >, substitution of < R > to < L >, deletion of < A >, deletion of < A >, deletion of < N >, substitution of < euI > to < E >, substitution of < O > to < EO >, substitution of < B > to < J >, substitution of < O > to < EO >, substitution of < M > to < NG >, deletion of < E >, substitution of < N > to < euI >, insertion of < EU >, insertion of < R >, deletion of < E >, substitution of < U > to < O >, substitution of < M > to < N >, substitution of < O > to < EO >, deletion of < A >, substitution of < A > to < oA >, substitution of < D > to < R >, deletion of < J >, substitution of < O > to < EO >, deletion of < A >, deletion of < S >, deletion of < EU >, deletion of < M >, substitution of < DD > to < D >, substitution of < UI > to < EU >, deletion of < A >",0.11034846884899684
3392,0478596,1433,F,96,Chinese,A,RS043,S,은행이 이렇게 문을 일찍 닫는 걸 알았다면 서둘렀을 텐데요,EU N E NG I I R EO Kh E M U N EU L I L JJ I k D A N N EU N G EO L A R A t DD A M iEO N S EO D U L L EO SS EU L Th E N D E iO,EU N E NG I I R EO Kh E M U N EU L I L JJ I k D A N N EU N G EO L A R A t DD A M iEO N S EO D U L D E Th E N D E iO,"Counter({'C': 49, 'D': 3, 'S': 2})",49,2,0,3,"deletion of < L >, deletion of < EO >, deletion of < SS >, substitution of < EU > to < D >, substitution of < L > to < E >",0.0627177700348432
3393,0478627,1433,F,96,Chinese,A,RS046,S,오늘 걷힌 돈은 모두 기부금으로 사용하는 게 어때요,O N EU L G EO Th I N D O N EU N M O D U G I B U G EU M EU R O S A iO NG H A N EU N G E EO DD E iO,O N EU L G EO Th I N D O N EU N M O D U G I B U B G I B U G EU M EU R O S A iO NG H A N EU N G E EO DD E iO,"Counter({'C': 43, 'I': 5})",43,0,5,0,"insertion of < U >, insertion of < G >, insertion of < I >, insertion of < B >, insertion of < B >",0.07936507936507936
3394,0478644,1433,F,96,Chinese,A,RS049,S,갈등 해결을 위해 어떤 노력을 하실 예정이십니까,G A L D EU NG H E G iEO R EU L UI E EO DD EO N N O R iEO G EU L H A S I N iE J EO NG I S I M N I GG A,G A L D EU NG EU L H E G iEO R H A G I UI E EO DD EO N N O R iEO G EU L H A S I N iE J EO NG I S I M N I GG A,"Counter({'C': 41, 'I': 4, 'S': 2})",41,2,4,0,"insertion of < EU >, insertion of < L >, insertion of < H >, insertion of < A >, substitution of < EU > to < G >, substitution of < L > to < I >",0.08333333333333333
3395,0478769,1433,F,96,Chinese,A,RS072,S,수업 아직 안 끝났을걸,S U EO M A J I k A N GG EU N N A SS EU L G EO L,S U EO M A J I k GG EU N A N GG EU N N A SS EU L G EO L,"Counter({'C': 21, 'I': 3})",21,0,3,0,"insertion of < GG >, insertion of < EU >, insertion of < N >",0.109375
3396,0478090,1433,F,96,Chinese,A,RW047,W,구두,G U D U,Kh U D U,"Counter({'C': 3, 'S': 1})",3,1,0,0,substitution of < G > to < Kh >,0.14285714285714285
3397,0478179,1433,F,96,Chinese,A,RW086,W,가을,G A EU L,G A B U GG,"Counter({'C': 2, 'S': 2, 'I': 1})",2,2,1,0,"insertion of < B >, substitution of < EU > to < U >, substitution of < L > to < GG >",0.3076923076923077
3492,0345798,1463,F,0,Chinese,A,RP003,P,의사소통 과정 중에서 말하기와 쓰기 같은 표현 기능이 더 중요할까 듣기와 읽기 같은 기능이 더 중요할까 나는 이해 영역이 더 중요하고 특히 듣기가 기본이라고 생각한다 다른 이의 말을 듣고 그 말을 이해해야 의사소통을 계속할 수 있기 때문이다 따라서 진정한 의사소통은 듣기에서부터 시작한다고 주장하고 싶다,euI S A S O Th O NG G oA J EO NG J U NG E S EO M A R H A G I oA SS EU G I G A Th EU N Ph iO iEO N G I N EU NG I D EO J U NG iO A L GG A D EU t GG I oA I k GG I G A Th EU N G I N EU NG I D EO J U NG iO A L GG A N A N EU N I E iEO NG iEO G I D EO J U NG iO A G O Th EU Kh I D EU t GG I G A G I B O N I R A G O S E NG G A Kh A N D A D A R EU N I euI M A R EU L D EU t GG O G EU M A R EU L I E E iA euI S A S O Th O NG EU L G iE S O Kh A L S U I t GG I D E M U N I D A D A R A S EO J I N J EO NG H A N euI S A S O Th O NG EU N D EU t GG I E S EO B U Th EO S I J A Kh A N D A G O J U J A NG H A G O S I p DD A,euI S A S O Th O NG G oA J A N J U NG E S EO B A R A G E SS EU GG I G A Th EU N Ph iO iEO N G I N EU NG I D EO J U NG iO A L GG A D EU Kh I oA I N G I G A Th EU N G I N NG I D EO J U NG iO A L GG A N A N EU N I E iO NG N iEO G I D J U NG iO A G O D EU Kh I D EU GG I G A G I B U N I R A G O S E NG G A Kh A N D A D A R EU N euI M A R EU L D EU GG O G EU M A R EU L I E E iA euI S A S O Th O NG EU L G iE S O Kh A L S U I t GG I D E M U N I D A D A R A S EO J I N J U NG H A N euI S A S O Th O NG EU N D EU G I E S EO B U Th EO S I J A Kh A D A G O J U J A NG H A G O S I p DD A,"Counter({'C': 237, 'S': 13, 'D': 10, 'I': 1})",237,13,1,10,"substitution of < EO > to < A >, substitution of < NG > to < N >, substitution of < M > to < B >, deletion of < H >, deletion of < I >, substitution of < oA > to < E >, substitution of < G > to < GG >, deletion of < t >, substitution of < GG > to < Kh >, substitution of < k > to < N >, substitution of < GG > to < G >, deletion of < EU >, substitution of < iEO > to < iO >, insertion of < N >, deletion of < EO >, substitution of < Th > to < D >, deletion of < t >, substitution of < O > to < U >, deletion of < I >, deletion of < t >, substitution of < EO > to < U >, deletion of < t >, substitution of < GG > to < G >, deletion of < N >",0.05176132278936017
